"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG","Isole","DEATH","morti","9","totale","1_1","tubercolosi","2017","2017",34,,
"ITG","Isole","DEATH","morti","9","totale","1_2","aids (malattia da hiv)","2017","2017",43,,
"ITG","Isole","DEATH","morti","9","totale","1_3","epatite virale","2017","2017",325,,
"ITG11","Trapani","DEATH","morti","1","maschi","1_3","epatite virale","2017","2017",3,,
"ITG11","Trapani","DEATH","morti","9","totale","1_3","epatite virale","2017","2017",10,,
"ITG","Isole","DEATH","morti","9","totale","1_4","altre malattie infettive e parassitarie","2017","2017",675,,
"ITG11","Trapani","DEATH","morti","1","maschi","1_4","altre malattie infettive e parassitarie","2017","2017",12,,
"ITG11","Trapani","DEATH","morti","9","totale","1_4","altre malattie infettive e parassitarie","2017","2017",24,,
"ITG","Isole","DEATH","morti","9","totale","2","tumori","2017","2017",18236,,
"ITG11","Trapani","DEATH","morti","1","maschi","2","tumori","2017","2017",629,,
"ITG11","Trapani","DEATH","morti","9","totale","2","tumori","2017","2017",1143,,
"ITG","Isole","DEATH","morti","9","totale","2_1","tumori maligni","2017","2017",17366,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1","tumori maligni","2017","2017",587,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1","tumori maligni","2017","2017",1069,,
"ITG","Isole","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",353,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",6,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",10,,
"ITG","Isole","DEATH","morti","9","totale","2_1_2","di cui tumori maligni dell'esofago","2017","2017",128,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_2","di cui tumori maligni dell'esofago","2017","2017",2,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_2","di cui tumori maligni dell'esofago","2017","2017",5,,
"ITG","Isole","DEATH","morti","9","totale","2_1_3","di cui tumori maligni dello stomaco","2017","2017",764,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_3","di cui tumori maligni dello stomaco","2017","2017",28,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_3","di cui tumori maligni dello stomaco","2017","2017",48,,
"ITG","Isole","DEATH","morti","9","totale","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",2237,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",78,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",140,,
"ITG","Isole","DEATH","morti","9","totale","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",964,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",29,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",43,,
"ITG","Isole","DEATH","morti","9","totale","2_1_6","di cui tumori maligni del pancreas","2017","2017",1208,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_6","di cui tumori maligni del pancreas","2017","2017",35,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_6","di cui tumori maligni del pancreas","2017","2017",74,,
"ITG","Isole","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2017","2017",157,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2017","2017",10,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2017","2017",11,,
"ITG","Isole","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",3406,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",147,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",209,,
"ITG","Isole","DEATH","morti","9","totale","2_1_9","di cui melanomi maligni della cute","2017","2017",154,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_9","di cui melanomi maligni della cute","2017","2017",7,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_9","di cui melanomi maligni della cute","2017","2017",11,,
"ITG","Isole","DEATH","morti","9","totale","2_1_10","di cui tumori maligni del seno","2017","2017",1323,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_10","di cui tumori maligni del seno","2017","2017",1,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_10","di cui tumori maligni del seno","2017","2017",98,,
"ITG","Isole","DEATH","morti","9","totale","2_1_11","di cui tumori maligni della cervice uterina","2017","2017",46,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_11","di cui tumori maligni della cervice uterina","2017","2017",2,,
"ITG","Isole","DEATH","morti","9","totale","2_1_12","di cui tumori maligni di altre parti dell'utero","2017","2017",325,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_12","di cui tumori maligni di altre parti dell'utero","2017","2017",24,,
"ITG","Isole","DEATH","morti","9","totale","2_1_13","di cui tumori maligni dell'ovaio","2017","2017",350,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_13","di cui tumori maligni dell'ovaio","2017","2017",18,,
"ITG","Isole","DEATH","morti","9","totale","2_1_14","di cui tumori maligni della prostata","2017","2017",962,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_14","di cui tumori maligni della prostata","2017","2017",66,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_14","di cui tumori maligni della prostata","2017","2017",66,,
"ITG","Isole","DEATH","morti","9","totale","2_1_15","di cui tumori maligni del rene","2017","2017",328,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_15","di cui tumori maligni del rene","2017","2017",9,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_15","di cui tumori maligni del rene","2017","2017",13,,
"ITG","Isole","DEATH","morti","9","totale","2_1_16","di cui tumori maligni della vescica","2017","2017",669,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_16","di cui tumori maligni della vescica","2017","2017",45,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_16","di cui tumori maligni della vescica","2017","2017",53,,
"ITG","Isole","DEATH","morti","9","totale","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2017","2017",410,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2017","2017",13,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2017","2017",25,,
"ITG","Isole","DEATH","morti","9","totale","2_1_18","di cui tumori maligni della tiroide","2017","2017",51,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_18","di cui tumori maligni della tiroide","2017","2017",1,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_18","di cui tumori maligni della tiroide","2017","2017",3,,
"ITG","Isole","DEATH","morti","9","totale","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",453,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",11,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",18,,
"ITG","Isole","DEATH","morti","9","totale","2_1_20","di cui leucemia","2017","2017",701,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_20","di cui leucemia","2017","2017",17,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_20","di cui leucemia","2017","2017",38,,
"ITG","Isole","DEATH","morti","9","totale","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",364,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",9,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",23,,
"ITG","Isole","DEATH","morti","9","totale","2_1_22","di cui altri tumori maligni","2017","2017",2013,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_1_22","di cui altri tumori maligni","2017","2017",73,,
"ITG11","Trapani","DEATH","morti","9","totale","2_1_22","di cui altri tumori maligni","2017","2017",137,,
"ITG","Isole","DEATH","morti","9","totale","2_2","tumori non maligni (benigni e di comportamento incerto)","2017","2017",870,,
"ITG11","Trapani","DEATH","morti","1","maschi","2_2","tumori non maligni (benigni e di comportamento incerto)","2017","2017",42,,
"ITG11","Trapani","DEATH","morti","9","totale","2_2","tumori non maligni (benigni e di comportamento incerto)","2017","2017",74,,
"ITG","Isole","DEATH","morti","9","totale","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",347,,
"ITG11","Trapani","DEATH","morti","1","maschi","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",9,,
"ITG11","Trapani","DEATH","morti","9","totale","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",30,,
"ITG","Isole","DEATH","morti","9","totale","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",4058,,
"ITG11","Trapani","DEATH","morti","1","maschi","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",154,,
"ITG11","Trapani","DEATH","morti","9","totale","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",340,,
"ITG","Isole","DEATH","morti","9","totale","4_1","diabete mellito","2017","2017",3257,,
"ITG11","Trapani","DEATH","morti","1","maschi","4_1","diabete mellito","2017","2017",136,,
"ITG11","Trapani","DEATH","morti","9","totale","4_1","diabete mellito","2017","2017",293,,
"ITG","Isole","DEATH","morti","9","totale","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",801,,
"ITG11","Trapani","DEATH","morti","1","maschi","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",18,,
"ITG11","Trapani","DEATH","morti","9","totale","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",47,,
"ITG","Isole","DEATH","morti","9","totale","5","disturbi psichici e comportamentali","2017","2017",2763,,
"ITG11","Trapani","DEATH","morti","1","maschi","5","disturbi psichici e comportamentali","2017","2017",89,,
"ITG11","Trapani","DEATH","morti","9","totale","5","disturbi psichici e comportamentali","2017","2017",248,,
"ITG","Isole","DEATH","morti","9","totale","5_1","demenza","2017","2017",2579,,
"ITG11","Trapani","DEATH","morti","1","maschi","5_1","demenza","2017","2017",84,,
"ITG11","Trapani","DEATH","morti","9","totale","5_1","demenza","2017","2017",232,,
"ITG","Isole","DEATH","morti","9","totale","5_2","abuso di alcool (compresa psicosi alcolica)","2017","2017",20,,
"ITG11","Trapani","DEATH","morti","1","maschi","5_2","abuso di alcool (compresa psicosi alcolica)","2017","2017",2,,
"ITG11","Trapani","DEATH","morti","9","totale","5_2","abuso di alcool (compresa psicosi alcolica)","2017","2017",2,,
"ITG","Isole","DEATH","morti","9","totale","5_3","dipendenza da droghe, tossicomania","2017","2017",12,,
"ITG","Isole","DEATH","morti","9","totale","5_4","altri disturbi psichici e comportamentali","2017","2017",152,,
"ITG11","Trapani","DEATH","morti","1","maschi","5_4","altri disturbi psichici e comportamentali","2017","2017",2,,
"ITG11","Trapani","DEATH","morti","9","totale","5_4","altri disturbi psichici e comportamentali","2017","2017",13,,
"ITG","Isole","DEATH","morti","9","totale","6","malattie del sistema nervoso e degli organi di senso","2017","2017",3063,,
"ITG11","Trapani","DEATH","morti","1","maschi","6","malattie del sistema nervoso e degli organi di senso","2017","2017",101,,
"ITG11","Trapani","DEATH","morti","9","totale","6","malattie del sistema nervoso e degli organi di senso","2017","2017",222,,
"ITG","Isole","DEATH","morti","9","totale","6_1","morbo di parkinson","2017","2017",705,,
"ITG11","Trapani","DEATH","morti","1","maschi","6_1","morbo di parkinson","2017","2017",29,,
"ITG11","Trapani","DEATH","morti","9","totale","6_1","morbo di parkinson","2017","2017",61,,
"ITG","Isole","DEATH","morti","9","totale","6_2","malattia di alzheimer","2017","2017",1456,,
"ITG11","Trapani","DEATH","morti","1","maschi","6_2","malattia di alzheimer","2017","2017",40,,
"ITG11","Trapani","DEATH","morti","9","totale","6_2","malattia di alzheimer","2017","2017",108,,
"ITG","Isole","DEATH","morti","9","totale","6_3","altre malattie del sistema nervoso e degli organi di senso","2017","2017",902,,
"ITG11","Trapani","DEATH","morti","1","maschi","6_3","altre malattie del sistema nervoso e degli organi di senso","2017","2017",32,,
"ITG11","Trapani","DEATH","morti","9","totale","6_3","altre malattie del sistema nervoso e degli organi di senso","2017","2017",53,,
"ITG","Isole","DEATH","morti","9","totale","7","malattie del sistema circolatorio","2017","2017",26606,,
"ITG11","Trapani","DEATH","morti","1","maschi","7","malattie del sistema circolatorio","2017","2017",793,,
"ITG11","Trapani","DEATH","morti","9","totale","7","malattie del sistema circolatorio","2017","2017",1764,,
"ITG","Isole","DEATH","morti","9","totale","7_1","malattie ischemiche del cuore","2017","2017",6634,,
"ITG11","Trapani","DEATH","morti","1","maschi","7_1","malattie ischemiche del cuore","2017","2017",233,,
"ITG11","Trapani","DEATH","morti","9","totale","7_1","malattie ischemiche del cuore","2017","2017",428,,
"ITG","Isole","DEATH","morti","9","totale","7_1_1","di cui infarto miocardico acuto","2017","2017",2444,,
"ITG11","Trapani","DEATH","morti","1","maschi","7_1_1","di cui infarto miocardico acuto","2017","2017",92,,
"ITG11","Trapani","DEATH","morti","9","totale","7_1_1","di cui infarto miocardico acuto","2017","2017",166,,
"ITG","Isole","DEATH","morti","9","totale","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",4190,,
"ITG11","Trapani","DEATH","morti","1","maschi","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",141,,
"ITG11","Trapani","DEATH","morti","9","totale","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",262,,
"ITG","Isole","DEATH","morti","9","totale","7_2","altre malattie del cuore","2017","2017",6312,,
"ITG11","Trapani","DEATH","morti","1","maschi","7_2","altre malattie del cuore","2017","2017",162,,
"ITG11","Trapani","DEATH","morti","9","totale","7_2","altre malattie del cuore","2017","2017",326,,
"ITG","Isole","DEATH","morti","9","totale","7_3","malattie cerebrovascolari","2017","2017",7763,,
"ITG11","Trapani","DEATH","morti","1","maschi","7_3","malattie cerebrovascolari","2017","2017",262,,
"ITG11","Trapani","DEATH","morti","9","totale","7_3","malattie cerebrovascolari","2017","2017",637,,
"ITG","Isole","DEATH","morti","9","totale","7_4","altre malattie del sistema circolatorio","2017","2017",5897,,
"ITG11","Trapani","DEATH","morti","1","maschi","7_4","altre malattie del sistema circolatorio","2017","2017",136,,
"ITG11","Trapani","DEATH","morti","9","totale","7_4","altre malattie del sistema circolatorio","2017","2017",373,,
"ITG","Isole","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2017","2017",5377,,
"ITG11","Trapani","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2017","2017",228,,
"ITG11","Trapani","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2017","2017",393,,
"ITG","Isole","DEATH","morti","9","totale","8_1","influenza","2017","2017",61,,
"ITG","Isole","DEATH","morti","9","totale","8_2","polmonite","2017","2017",906,,
"ITG11","Trapani","DEATH","morti","1","maschi","8_2","polmonite","2017","2017",25,,
"ITG11","Trapani","DEATH","morti","9","totale","8_2","polmonite","2017","2017",52,,
"ITG","Isole","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2017","2017",2857,,
"ITG11","Trapani","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2017","2017",138,,
"ITG11","Trapani","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2017","2017",220,,
"ITG","Isole","DEATH","morti","9","totale","8_3_1","di cui asma","2017","2017",50,,
"ITG11","Trapani","DEATH","morti","1","maschi","8_3_1","di cui asma","2017","2017",1,,
"ITG11","Trapani","DEATH","morti","9","totale","8_3_1","di cui asma","2017","2017",2,,
"ITG","Isole","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",2807,,
"ITG11","Trapani","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",137,,
"ITG11","Trapani","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",218,,
"ITG","Isole","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2017","2017",1553,,
"ITG11","Trapani","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2017","2017",65,,
"ITG11","Trapani","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2017","2017",121,,
"ITG","Isole","DEATH","morti","9","totale","9","malattie dell'apparato digerente","2017","2017",2364,,
"ITG11","Trapani","DEATH","morti","1","maschi","9","malattie dell'apparato digerente","2017","2017",49,,
"ITG11","Trapani","DEATH","morti","9","totale","9","malattie dell'apparato digerente","2017","2017",127,,
"ITG","Isole","DEATH","morti","9","totale","9_1","ulcera dello stomaco, duodeno e digiuno","2017","2017",54,,
"ITG11","Trapani","DEATH","morti","1","maschi","9_1","ulcera dello stomaco, duodeno e digiuno","2017","2017",3,,
"ITG11","Trapani","DEATH","morti","9","totale","9_1","ulcera dello stomaco, duodeno e digiuno","2017","2017",3,,
"ITG","Isole","DEATH","morti","9","totale","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",656,,
"ITG11","Trapani","DEATH","morti","1","maschi","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",14,,
"ITG11","Trapani","DEATH","morti","9","totale","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",21,,
"ITG","Isole","DEATH","morti","9","totale","9_3","altre malattie dell'apparato digerente","2017","2017",1654,,
"ITG11","Trapani","DEATH","morti","1","maschi","9_3","altre malattie dell'apparato digerente","2017","2017",32,,
"ITG11","Trapani","DEATH","morti","9","totale","9_3","altre malattie dell'apparato digerente","2017","2017",103,,
"ITG","Isole","DEATH","morti","9","totale","10","malattie della cute e del tessuto sottocutaneo","2017","2017",179,,
"ITG11","Trapani","DEATH","morti","1","maschi","10","malattie della cute e del tessuto sottocutaneo","2017","2017",3,,
"ITG11","Trapani","DEATH","morti","9","totale","10","malattie della cute e del tessuto sottocutaneo","2017","2017",7,,
"ITG","Isole","DEATH","morti","9","totale","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",370,,
"ITG11","Trapani","DEATH","morti","1","maschi","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",7,,
"ITG11","Trapani","DEATH","morti","9","totale","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",22,,
"ITG","Isole","DEATH","morti","9","totale","11_1","artrite reumatoide a osteoartrosi","2017","2017",162,,
"ITG11","Trapani","DEATH","morti","1","maschi","11_1","artrite reumatoide a osteoartrosi","2017","2017",3,,
"ITG11","Trapani","DEATH","morti","9","totale","11_1","artrite reumatoide a osteoartrosi","2017","2017",11,,
"ITG","Isole","DEATH","morti","9","totale","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",208,,
"ITG11","Trapani","DEATH","morti","1","maschi","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",4,,
"ITG11","Trapani","DEATH","morti","9","totale","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",11,,
"ITG","Isole","DEATH","morti","9","totale","12","malattie dell'apparato genitourinario","2017","2017",1399,,
"ITG11","Trapani","DEATH","morti","1","maschi","12","malattie dell'apparato genitourinario","2017","2017",46,,
"ITG11","Trapani","DEATH","morti","9","totale","12","malattie dell'apparato genitourinario","2017","2017",99,,
"ITG","Isole","DEATH","morti","9","totale","12_1","malattie del rene e dell'uretere","2017","2017",1252,,
"ITG11","Trapani","DEATH","morti","1","maschi","12_1","malattie del rene e dell'uretere","2017","2017",36,,
"ITG11","Trapani","DEATH","morti","9","totale","12_1","malattie del rene e dell'uretere","2017","2017",88,,
"ITG","Isole","DEATH","morti","9","totale","12_2","altre malattie dell'apparato genitourinario","2017","2017",147,,
"ITG11","Trapani","DEATH","morti","1","maschi","12_2","altre malattie dell'apparato genitourinario","2017","2017",10,,
"ITG11","Trapani","DEATH","morti","9","totale","12_2","altre malattie dell'apparato genitourinario","2017","2017",11,,
"ITG","Isole","DEATH","morti","9","totale","13","complicazioni della gravidanza, del parto e del puerperio","2017","2017",4,,
"ITG","Isole","DEATH","morti","9","totale","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2017","2017",114,,
"ITG11","Trapani","DEATH","morti","1","maschi","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2017","2017",4,,
"ITG11","Trapani","DEATH","morti","9","totale","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2017","2017",8,,
"ITG","Isole","DEATH","morti","9","totale","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",191,,
"ITG11","Trapani","DEATH","morti","1","maschi","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",4,,
"ITG11","Trapani","DEATH","morti","9","totale","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",13,,
"ITG","Isole","DEATH","morti","9","totale","16","sintomi, segni, risultati anomali e cause mal definite","2017","2017",2335,,
"ITG11","Trapani","DEATH","morti","1","maschi","16","sintomi, segni, risultati anomali e cause mal definite","2017","2017",48,,
"ITG11","Trapani","DEATH","morti","9","totale","16","sintomi, segni, risultati anomali e cause mal definite","2017","2017",126,,
"ITG","Isole","DEATH","morti","9","totale","16_1","sindrome della morte improvvisa nell'infanzia","2017","2017",1,,
"ITG","Isole","DEATH","morti","9","totale","16_2","cause sconosciute e non specificate","2017","2017",360,,
"ITG11","Trapani","DEATH","morti","1","maschi","16_2","cause sconosciute e non specificate","2017","2017",9,,
"ITG11","Trapani","DEATH","morti","9","totale","16_2","cause sconosciute e non specificate","2017","2017",14,,
"ITG","Isole","DEATH","morti","9","totale","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2017","2017",1974,,
"ITG11","Trapani","DEATH","morti","1","maschi","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2017","2017",39,,
"ITG11","Trapani","DEATH","morti","9","totale","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2017","2017",112,,
"ITG","Isole","DEATH","morti","9","totale","17","cause esterne di traumatismo e avvelenamento","2017","2017",2838,,
"ITG11","Trapani","DEATH","morti","1","maschi","17","cause esterne di traumatismo e avvelenamento","2017","2017",112,,
"ITG11","Trapani","DEATH","morti","9","totale","17","cause esterne di traumatismo e avvelenamento","2017","2017",193,,
"ITG","Isole","DEATH","morti","9","totale","17_1","accidenti","2017","2017",2325,,
"ITG11","Trapani","DEATH","morti","1","maschi","17_1","accidenti","2017","2017",89,,
"ITG11","Trapani","DEATH","morti","9","totale","17_1","accidenti","2017","2017",165,,
"ITG","Isole","DEATH","morti","9","totale","17_1_1","di cui accidenti di trasporto","2017","2017",368,,
"ITG11","Trapani","DEATH","morti","1","maschi","17_1_1","di cui accidenti di trasporto","2017","2017",22,,
"ITG11","Trapani","DEATH","morti","9","totale","17_1_1","di cui accidenti di trasporto","2017","2017",27,,
"ITG","Isole","DEATH","morti","9","totale","17_1_2","di cui cadute accidentali","2017","2017",361,,
"ITG11","Trapani","DEATH","morti","1","maschi","17_1_2","di cui cadute accidentali","2017","2017",9,,
"ITG11","Trapani","DEATH","morti","9","totale","17_1_2","di cui cadute accidentali","2017","2017",15,,
"ITG","Isole","DEATH","morti","9","totale","17_1_3","di cui annegamento e sommersione accidentali","2017","2017",71,,
"ITG11","Trapani","DEATH","morti","1","maschi","17_1_3","di cui annegamento e sommersione accidentali","2017","2017",8,,
"ITG11","Trapani","DEATH","morti","9","totale","17_1_3","di cui annegamento e sommersione accidentali","2017","2017",9,,
"ITG","Isole","DEATH","morti","9","totale","17_1_4","di cui avvelenamento accidentale","2017","2017",41,,
"ITG11","Trapani","DEATH","morti","9","totale","17_1_4","di cui avvelenamento accidentale","2017","2017",2,,
"ITG","Isole","DEATH","morti","9","totale","17_1_5","di cui altri accidenti","2017","2017",1484,,
"ITG11","Trapani","DEATH","morti","1","maschi","17_1_5","di cui altri accidenti","2017","2017",49,,
"ITG11","Trapani","DEATH","morti","9","totale","17_1_5","di cui altri accidenti","2017","2017",112,,
"ITG","Isole","DEATH","morti","9","totale","17_2","suicidio e autolesione intenzionale","2017","2017",406,,
"ITG11","Trapani","DEATH","morti","1","maschi","17_2","suicidio e autolesione intenzionale","2017","2017",22,,
"ITG11","Trapani","DEATH","morti","9","totale","17_2","suicidio e autolesione intenzionale","2017","2017",25,,
"ITG","Isole","DEATH","morti","9","totale","17_3","omicidio, aggressione","2017","2017",47,,
"ITG11","Trapani","DEATH","morti","1","maschi","17_3","omicidio, aggressione","2017","2017",1,,
"ITG11","Trapani","DEATH","morti","9","totale","17_3","omicidio, aggressione","2017","2017",1,,
"ITG","Isole","DEATH","morti","9","totale","17_4","eventi di intento indeterminato","2017","2017",1,,
"ITG","Isole","DEATH","morti","9","totale","17_5","altre cause esterne di traumatismo e avvelenamento","2017","2017",59,,
"ITG11","Trapani","DEATH","morti","9","totale","17_5","altre cause esterne di traumatismo e avvelenamento","2017","2017",2,,
"ITG","Isole","DEATH","morti","9","totale","99","totale","2017","2017",71321,,
"ITG11","Trapani","DEATH","morti","1","maschi","99","totale","2017","2017",2291,,
"ITG11","Trapani","DEATH","morti","9","totale","99","totale","2017","2017",4770,,
"ITG12","Palermo","DEATH","morti","1","maschi","1","alcune malattie infettive e parassitarie","2017","2017",79,,
"ITG12","Palermo","DEATH","morti","1","maschi","1_1","tubercolosi","2017","2017",6,,
"ITG12","Palermo","DEATH","morti","1","maschi","1_2","aids (malattia da hiv)","2017","2017",4,,
"ITG12","Palermo","DEATH","morti","1","maschi","1_3","epatite virale","2017","2017",30,,
"ITG12","Palermo","DEATH","morti","1","maschi","1_4","altre malattie infettive e parassitarie","2017","2017",39,,
"ITG12","Palermo","DEATH","morti","1","maschi","2","tumori","2017","2017",1976,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1","tumori maligni","2017","2017",1881,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",41,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1_2","di cui tumori maligni dell'esofago","2017","2017",14,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1_3","di cui tumori maligni dello stomaco","2017","2017",87,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",209,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",113,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1_6","di cui tumori maligni del pancreas","2017","2017",119,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2017","2017",21,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",517,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1_9","di cui melanomi maligni della cute","2017","2017",12,,
"ITG12","Palermo","DEATH","morti","1","maschi","2_1_10","di cui tumori maligni del seno","2017","2017",2,,
